seqnames	start	end	width	strand	name	score	signalValue	pValue	qValue	peak	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr14	68459410	68460167	758	*	SRR1642051_peak_16457	154	6.58455	15.4524	12.1164	393	Intron (ENST00000479335.5/5890, intron 10 of 11)	14	68605396	68611732	6337	2	107984016	151565	NA	LOC107984016	uncharacterized LOC107984016
chr14	68462818	68463246	429	*	SRR1642051_peak_16460	97	5.42707	9.79367	7.07934	343	Intron (ENST00000479335.5/5890, intron 10 of 11)	14	68605396	68611732	6337	2	107984016	148486	NA	LOC107984016	uncharacterized LOC107984016
chr14	68521163	68521457	295	*	SRR1642051_peak_16484	217	7.89492	21.7074	17.7215	161	Intron (ENST00000487861.5/5890, intron 10 of 10)	14	68605396	68611732	6337	2	107984016	90275	NA	LOC107984016	uncharacterized LOC107984016
chr14	68561045	68562999	1955	*	SRR1642051_peak_16491	231	10.3355	23.17	19.0264	1049	Intron (ENST00000487861.5/5890, intron 10 of 10)	14	68605396	68611732	6337	2	107984016	48733	NA	LOC107984016	uncharacterized LOC107984016
chr14	68564064	68565450	1387	*	SRR1642051_peak_16494	245	9.94666	24.5423	20.2499	1098	Intron (ENST00000487861.5/5890, intron 10 of 10)	14	68605396	68611732	6337	2	107984016	46282	NA	LOC107984016	uncharacterized LOC107984016
chr14	68577586	68578050	465	*	SRR1642051_peak_16502	192	8.38632	19.2884	15.5579	251	Intron (ENST00000487861.5/5890, intron 10 of 10)	14	68605396	68611732	6337	2	107984016	33682	NA	LOC107984016	uncharacterized LOC107984016
chr14	68625585	68625776	192	*	SRR1642051_peak_16504	68	4.87102	6.8241	4.42746	90	Promoter (2-3kb)	14	68627160	68628479	1320	2	100996664	2703	NA	LOC100996664	uncharacterized LOC100996664
chr14	68806890	68807067	178	*	SRR1642051_peak_16535	131	6.71939	13.1909	10.0929	102	Distal Intergenic	14	68787660	68796253	8594	2	677	-10637	ENSG00000185650	ZFP36L1	ZFP36 ring finger protein like 1
chr14	68821349	68822456	1108	*	SRR1642051_peak_16546	267	9.36558	26.7525	22.2405	352	Distal Intergenic	14	68787660	68796253	8594	2	677	-25096	ENSG00000185650	ZFP36L1	ZFP36 ring finger protein like 1
chr14	68946020	68946266	247	*	SRR1642051_peak_16565	132	6.7795	13.2962	10.1934	133	Intron (ENST00000394419.9/87, intron 1 of 21)	14	68973781	68979031	5251	2	124903337	32765	NA	LOC124903337	uncharacterized LOC124903337
chr14	69086872	69087100	229	*	SRR1642051_peak_16579	83	5.90377	8.37729	5.82221	191	Intron (ENST00000702533.1/ENST00000702533.1, intron 1 of 2)	14	69050881	69153150	102270	2	8816	66050	ENSG00000139990	DCAF5	DDB1 and CUL4 associated factor 5
chr14	69607181	69607467	287	*	SRR1642051_peak_16588	76	4.26703	7.66459	5.1668	195	Distal Intergenic	14	69611596	69715144	103549	1	9766	-4129	ENSG00000100647	SUSD6	sushi domain containing 6
chr14	69937554	69938125	572	*	SRR1642051_peak_16621	194	7.9172	19.4968	15.7391	191	Intron (ENST00000555917.1/64093, intron 3 of 3)	14	69854131	70032366	178236	1	64093	83423	ENSG00000198732	SMOC1	SPARC related modular calcium binding 1
chr14	69998145	69998348	204	*	SRR1642051_peak_16625	184	8.36183	18.4888	14.838	106	Intron (ENST00000361956.8/64093, intron 7 of 11)	14	69854131	70032366	178236	1	64093	144014	ENSG00000198732	SMOC1	SPARC related modular calcium binding 1
chr14	70664091	70664412	322	*	SRR1642051_peak_16640	278	11.2439	27.8335	23.2301	74	Intron (ENST00000256367.3/23508, intron 1 of 2)	14	70641916	70675366	33451	1	23508	22175	ENSG00000133985	TTC9	tetratricopeptide repeat domain 9
chr14	70753183	70753645	463	*	SRR1642051_peak_16643	86	3.33847	8.67725	6.0699	370	Intron (ENST00000554752.7/4293, intron 3 of 11)	14	70808811	70816935	8125	1	100506411	-55166	ENSG00000259153	MAP3K9-DT	MAP3K9 divergent transcript
chr14	73752958	73753474	517	*	SRR1642051_peak_16723	152	7.54339	15.2573	11.9432	126	Intron (ENST00000423556.7/91748, intron 1 of 12)	14	73758747	73758819	73	1	100616158	-5273	ENSG00000264741	MIR4505	microRNA 4505
chr14	73754151	73754343	193	*	SRR1642051_peak_16724	100	5.19404	10.0802	7.33022	86	Intron (ENST00000423556.7/91748, intron 1 of 12)	14	73758747	73758819	73	1	100616158	-4404	ENSG00000264741	MIR4505	microRNA 4505
chr14	73754408	73754576	169	*	SRR1642051_peak_16725	102	5.89145	10.2448	7.46931	71	Intron (ENST00000423556.7/91748, intron 1 of 12)	14	73758747	73758819	73	1	100616158	-4171	ENSG00000264741	MIR4505	microRNA 4505
chr14	73977641	73977877	237	*	SRR1642051_peak_16755	91	5.86849	9.12809	6.48181	206	Intron (ENST00000557325.5/957, intron 6 of 15)	14	73913067	73950414	37348	2	145483	-27227	ENSG00000156050	FAM161B	FAM161 centrosomal protein B
chr14	73998686	73998828	143	*	SRR1642051_peak_16763	78	5.19242	7.86864	5.35681	28	Intron (ENST00000557325.5/957, intron 3 of 15)	14	74019349	74082863	63515	1	80127	-20521	ENSG00000119636	BBOF1	basal body orientation factor 1
chr14	75560238	75560567	330	*	SRR1642051_peak_16823	112	5.64022	11.2354	8.35074	79	Distal Intergenic	14	75578620	75663164	84545	1	55640	-18053	ENSG00000119686	FLVCR2	FLVCR choline and putative heme transporter 2
chr14	77004115	77004319	205	*	SRR1642051_peak_16856	161	7.44653	16.1179	12.7157	90	Distal Intergenic	14	77024543	77028708	4166	2	64207	24389	ENSG00000119669	IRF2BPL	interferon regulatory factor 2 binding protein like
chr14	77007581	77007963	383	*	SRR1642051_peak_16858	137	7.26693	13.7678	10.6146	103	Distal Intergenic	14	77024543	77028708	4166	2	64207	20745	ENSG00000119669	IRF2BPL	interferon regulatory factor 2 binding protein like
chr14	79841878	79842413	536	*	SRR1642051_peak_16896	236	11.1001	23.6014	19.412	443	Intron (ENST00000634499.2/9369, intron 21 of 21)	14	79893080	79974169	81090	2	112267892	131756	NA	LOC112267892	uncharacterized LOC112267892
chr14	88023879	88024056	178	*	SRR1642051_peak_16922	133	7.19446	13.3357	10.2295	51	Promoter (<=1kb)	14	88024519	88098025	73507	1	283587	-463	ENSG00000258867	HISLA	HIF1A stabilizing long noncoding RNA
chr14	92532628	92532846	219	*	SRR1642051_peak_17012	122	6.96692	12.2894	9.29366	168	Intron (ENST00000216487.12/79890, intron 1 of 9)	14	92513804	92515507	1704	1	124903365	18824	NA	LOC124903365	uncharacterized LOC124903365
chr14	92964998	92965222	225	*	SRR1642051_peak_17026	166	8.10463	16.6031	13.1421	100	Intron (ENST00000354313.7/3705, intron 5 of 10)	14	92794305	92839947	45643	1	9950	170693	ENSG00000066455	GOLGA5	golgin A5
chr14	92993772	92993958	187	*	SRR1642051_peak_17033	128	7.67264	12.8525	9.7971	75	5' UTR	14	92794305	92839947	45643	1	9950	199467	ENSG00000066455	GOLGA5	golgin A5
chr14	93005358	93005502	145	*	SRR1642051_peak_17034	84	5.27737	8.41215	5.83518	56	Intron (ENST00000354313.7/3705, intron 4 of 10)	14	92794305	92839947	45643	1	9950	211053	ENSG00000066455	GOLGA5	golgin A5
chr14	94295469	94295768	300	*	SRR1642051_peak_17064	94	5.58616	9.49087	6.79718	227	Distal Intergenic	14	94442464	94452800	10337	2	256394	157032	ENSG00000186910	SERPINA11	serpin family A member 11
chr14	94341995	94342372	378	*	SRR1642051_peak_17080	102	4.64964	10.2238	7.46211	289	Distal Intergenic	14	94442464	94452800	10337	2	256394	110428	ENSG00000186910	SERPINA11	serpin family A member 11
chr14	94393840	94394086	247	*	SRR1642051_peak_17089	109	5.34453	10.9206	8.08223	112	Intron (ENST00000693506.1/ENST00000693506.1, intron 1 of 1)	14	94442464	94452800	10337	2	256394	58714	ENSG00000186910	SERPINA11	serpin family A member 11
chr14	94412746	94413044	299	*	SRR1642051_peak_17097	116	6.21309	11.6706	8.75741	252	Intron (ENST00000693506.1/ENST00000693506.1, intron 1 of 1)	14	94442464	94452800	10337	2	256394	39756	ENSG00000186910	SERPINA11	serpin family A member 11
chr14	94569275	94569620	346	*	SRR1642051_peak_17109	103	6.22433	10.3081	7.51687	291	3' UTR	14	94561442	94569913	8472	1	5267	7833	ENSG00000100665	SERPINA4	serpin family A member 4
chr14	94593526	94594000	475	*	SRR1642051_peak_17115	146	7.19561	14.6486	11.3963	402	Promoter (1-2kb)	14	94592058	94624646	32589	1	12	1468	ENSG00000196136	SERPINA3	serpin family A member 3
chr14	94600998	94601288	291	*	SRR1642051_peak_17122	84	4.73054	8.44714	5.85294	68	Intron (ENST00000553947.1/12, intron 3 of 7)	14	94592058	94624646	32589	1	12	8940	ENSG00000196136	SERPINA3	serpin family A member 3
chr14	95128501	95128648	148	*	SRR1642051_peak_17131	55	4.48069	5.56773	3.32075	51	Intron (ENST00000529720.2/23405, intron 9 of 29)	14	95137919	95137986	68	2	100422981	9338	ENSG00000264607	MIR3173	microRNA 3173
chr14	95211049	95211260	212	*	SRR1642051_peak_17139	70	4.79194	7.07436	4.6462	109	Intron (ENST00000298912.9/79789, intron 6 of 12)	14	95086228	95158010	71783	2	23405	-53039	ENSG00000100697	DICER1	dicer 1, ribonuclease III
chr14	95261636	95261938	303	*	SRR1642051_peak_17142	70	3.5657	7.09102	4.66145	256	Intron (ENST00000298912.9/79789, intron 1 of 12)	14	95319483	95335757	16275	1	101929080	-57545	ENSG00000258630	LINC02292	long intergenic non-protein coding RNA 2292
chr14	95307804	95308106	303	*	SRR1642051_peak_17150	117	5.65755	11.7967	8.85468	53	Intron (ENST00000298912.9/79789, intron 1 of 12)	14	95319483	95335757	16275	1	101929080	-11377	ENSG00000258630	LINC02292	long intergenic non-protein coding RNA 2292
chr14	95339076	95339684	609	*	SRR1642051_peak_17161	328	12.4874	32.8458	27.7681	475	Distal Intergenic	14	95181940	95319908	137969	2	79789	-19168	ENSG00000165959	CLMN	calmin
chr14	95525738	95525920	183	*	SRR1642051_peak_17179	70	4.69649	7.07767	4.64929	82	Intron (ENST00000667310.2/283596, intron 2 of 2)	14	95533503	95544724	11222	1	51218	-7583	ENSG00000182512	GLRX5	glutaredoxin 5
chr14	99554673	99555005	333	*	SRR1642051_peak_17222	117	5.49892	11.7884	8.85468	253	Intron (ENST00000380243.9/317762, intron 1 of 5)	14	99500190	99604207	104018	2	317762	49202	ENSG00000205476	CCDC85C	coiled-coil domain containing 85C
chr14	99575799	99575941	143	*	SRR1642051_peak_17237	99	6.01325	9.96684	7.23573	101	Intron (ENST00000380243.9/317762, intron 1 of 5)	14	99500190	99604207	104018	2	317762	28266	ENSG00000205476	CCDC85C	coiled-coil domain containing 85C
chr14	100040377	100040519	143	*	SRR1642051_peak_17246	83	5.90377	8.37729	5.82221	53	Intron (ENST00000402714.6/51466, intron 1 of 13)	14	100052803	100074878	22076	2	124903379	34359	NA	LOC124903379	uncharacterized LOC124903379
chr14	103073343	103073507	165	*	SRR1642051_peak_17312	117	5.65755	11.7967	8.85468	127	Distal Intergenic	14	103084210	103090027	5818	1	107984640	-10703	ENSG00000283071	LBHD2	LBH domain containing 2
chr14	103112890	103113063	174	*	SRR1642051_peak_17328	84	5.27737	8.41215	5.83518	124	Distal Intergenic	14	103121476	103137439	15964	1	7127	-8413	ENSG00000185215	TNFAIP2	TNF alpha induced protein 2
chr14	103213617	103213942	326	*	SRR1642051_peak_17342	200	9.46988	20.0434	16.2219	89	Distal Intergenic	14	103187221	103189028	1808	2	100131366	-24589	ENSG00000251533	LINC00605	long intergenic non-protein coding RNA 605
chr14	103284624	103285012	389	*	SRR1642051_peak_17350	185	9.27563	18.5415	14.8744	273	Distal Intergenic	14	103333544	103345025	11482	1	1983	-48532	ENSG00000100664	EIF5	eukaryotic translation initiation factor 5
chr14	103880599	103881427	829	*	SRR1642051_peak_17375	154	6.734	15.4424	12.1164	128	Downstream (<=300bp)	14	103873148	103880381	7234	1	105370689	7451	ENSG00000287346	LOC105370689	uncharacterized LOC105370689
chr14	103881677	103881889	213	*	SRR1642051_peak_17376	109	5.34854	10.9285	8.08346	89	Distal Intergenic	14	103873148	103880381	7234	1	105370689	8529	ENSG00000287346	LOC105370689	uncharacterized LOC105370689
chr14	103897442	103897823	382	*	SRR1642051_peak_17383	135	6.41567	13.571	10.4444	92	Distal Intergenic	14	103873148	103880381	7234	1	105370689	24294	ENSG00000287346	LOC105370689	uncharacterized LOC105370689
chr14	104282683	104282848	166	*	SRR1642051_peak_17391	79	5.10532	7.92091	5.40429	119	Intron (ENST00000553757.1/145195, intron 1 of 2)	14	104223584	104288069	64486	1	145195	59099	ENSG00000258913	LINC02691	long intergenic non-protein coding RNA 2691
chr14	104726303	104726541	239	*	SRR1642051_peak_17407	121	6.51339	12.1886	9.20461	182	Promoter (2-3kb)	14	104724174	104747325	23152	1	122622	2129	ENSG00000185100	ADSS1	adenylosuccinate synthase 1
chr15	22265162	22265432	271	*	SRR1642051_peak_17465	100	5.19404	10.0802	7.33022	115	Distal Intergenic	15	22278971	22282872	3902	1	646396	-13539	NA	REREP3	arginine-glutamic acid dipeptide repeats pseudogene 3
chr15	30988158	30988402	245	*	SRR1642051_peak_17514	84	5.27737	8.41215	5.83518	109	Intron (ENST00000435680.6/54893, intron 2 of 15)	15	30992171	31042302	50132	1	105370752	-3769	NA	LOC105370752	uncharacterized LOC105370752
chr15	31264192	31264633	442	*	SRR1642051_peak_17526	211	6.65572	21.1635	17.2332	115	Distal Intergenic	15	31202934	31230886	27953	2	283710	-33306	ENSG00000259772	LINC03034	long intergenic non-protein coding RNA 3034
chr15	31296980	31297210	231	*	SRR1642051_peak_17530	192	7.10782	19.2183	15.5003	156	Distal Intergenic	15	31202934	31230886	27953	2	283710	-66094	ENSG00000259772	LINC03034	long intergenic non-protein coding RNA 3034
chr15	31345816	31346044	229	*	SRR1642051_peak_17537	69	4.95223	6.94729	4.53212	127	Intron (ENST00000307145.4/51621, intron 1 of 1)	15	31392843	31404729	11887	1	105370939	-46799	NA	LOC105370939	uncharacterized LOC105370939
chr15	31374202	31374461	260	*	SRR1642051_peak_17543	99	6.42237	9.98869	7.25711	80	3' UTR	15	31392843	31404729	11887	1	105370939	-18382	NA	LOC105370939	uncharacterized LOC105370939
chr15	31383414	31383560	147	*	SRR1642051_peak_17546	102	6.43949	10.2497	7.46931	92	Intron (ENST00000558921.1/51621, intron 1 of 1)	15	31392843	31404729	11887	1	105370939	-9283	NA	LOC105370939	uncharacterized LOC105370939
chr15	37758767	37758931	165	*	SRR1642051_peak_17591	103	6.26095	10.3671	7.56942	91	Distal Intergenic	15	37921939	38040987	119049	1	145942	-163008	ENSG00000166069	TMCO5A	transmembrane and coiled-coil domains 5A
chr15	40069493	40069924	432	*	SRR1642051_peak_17621	151	7.8345	15.101	11.8148	64	Intron (ENST00000655221.1/100131089, intron 2 of 3)	15	40075204	40078704	3501	2	105370787	8780	NA	LOC105370787	uncharacterized LOC105370787
chr15	40098501	40098808	308	*	SRR1642051_peak_17622	173	7.19716	17.3695	13.8418	214	Intron (ENST00000354670.9/90427, intron 4 of 4)	15	40087890	40108892	21003	2	90427	10084	ENSG00000104081	BMF	Bcl2 modifying factor
chr15	40102670	40103141	472	*	SRR1642051_peak_17626	92	4.88504	9.25272	6.59617	228	Intron (ENST00000354670.9/90427, intron 4 of 4)	15	40087890	40108892	21003	2	90427	5751	ENSG00000104081	BMF	Bcl2 modifying factor
chr15	41256750	41256944	195	*	SRR1642051_peak_17685	135	5.32934	13.5694	10.4444	91	Exon (ENST00000558351.5/11261, exon 3 of 8)	15	41230839	41281887	51049	1	11261	25911	ENSG00000187446	CHP1	calcineurin like EF-hand protein 1
chr15	41474386	41474551	166	*	SRR1642051_peak_17699	122	6.86239	12.2294	9.24186	78	Intron (ENST00000389629.9/23168, intron 8 of 17)	15	41493393	41503551	10159	1	3706	-18842	ENSG00000137825	ITPKA	inositol-trisphosphate 3-kinase A
chr15	41496286	41496659	374	*	SRR1642051_peak_17702	216	10.7058	21.6989	17.7152	98	Promoter (2-3kb)	15	41493393	41503551	10159	1	3706	2893	ENSG00000137825	ITPKA	inositol-trisphosphate 3-kinase A
chr15	41928727	41929017	291	*	SRR1642051_peak_17713	121	6.50905	12.1812	9.20282	221	Exon (ENST00000564168.2/101928363, exon 4 of 4)	15	41921417	41929286	7870	1	101928363	7310	ENSG00000259883	EHD4-AS1	EHD4 antisense RNA 1
chr15	45025902	45026223	322	*	SRR1642051_peak_17797	104	5.79603	10.4355	7.63596	243	Promoter (2-3kb)	15	45023147	45077185	54039	1	6652	2755	ENSG00000140263	SORD	sorbitol dehydrogenase
chr15	49096222	49096474	253	*	SRR1642051_peak_17861	139	7.59431	13.995	10.8351	159	Distal Intergenic	15	49106068	49130773	24706	2	124903489	34299	NA	LOC124903489	uncharacterized LOC124903489
chr15	50163250	50163555	306	*	SRR1642051_peak_17869	112	5.64022	11.2354	8.35074	233	Intron (ENST00000558829.1/79895, intron 1 of 3)	15	50182196	50236385	54190	1	11001	-18641	ENSG00000140284	SLC27A2	solute carrier family 27 member 2
chr15	50168725	50168911	187	*	SRR1642051_peak_17876	122	6.73938	12.2894	9.29366	103	Intron (ENST00000558829.1/79895, intron 1 of 3)	15	50182196	50236385	54190	1	11001	-13285	ENSG00000140284	SLC27A2	solute carrier family 27 member 2
chr15	52077210	52077416	207	*	SRR1642051_peak_17926	102	4.64964	10.2238	7.46211	106	Intron (ENST00000558607.1/112268150, intron 1 of 1)	15	52082302	52086574	4273	1	124903494	-4886	NA	LOC124903494	uncharacterized LOC124903494
chr15	53452310	53452688	379	*	SRR1642051_peak_17992	112	5.99502	11.2887	8.39792	250	Intron (ENST00000662193.1/ENST00000662193.1, intron 1 of 1)	15	53513741	53762878	249138	2	256764	310190	ENSG00000166415	WDR72	WD repeat domain 72
chr15	53452844	53453310	467	*	SRR1642051_peak_17993	176	8.06807	17.6021	14.04	218	Intron (ENST00000662193.1/ENST00000662193.1, intron 1 of 1)	15	53513741	53762878	249138	2	256764	309568	ENSG00000166415	WDR72	WD repeat domain 72
chr15	53455541	53456202	662	*	SRR1642051_peak_17995	149	6.66327	14.9732	11.7065	87	Distal Intergenic	15	53513741	53762878	249138	2	256764	306676	ENSG00000166415	WDR72	WD repeat domain 72
chr15	56773373	56773808	436	*	SRR1642051_peak_18025	152	7.54339	15.2573	11.9432	333	Intron (ENST00000559000.6/54816, intron 6 of 23)	15	56887107	56888219	1113	1	105370833	-113299	ENSG00000276524	LINC03065	long intergenic non-protein coding RNA 3065
chr15	57395524	57395717	194	*	SRR1642051_peak_18050	58	4.24737	5.86499	3.58234	176	Intron (ENST00000559194.1/84952, intron 2 of 2)	15	57375967	57550717	174751	1	84952	19557	ENSG00000128849	CGNL1	cingulin like 1
chr15	57475089	57475282	194	*	SRR1642051_peak_18055	78	5.43261	7.86864	5.35681	90	Intron (ENST00000281282.6/84952, intron 8 of 18)	15	57375967	57550717	174751	1	84952	99122	ENSG00000128849	CGNL1	cingulin like 1
chr15	57478030	57478192	163	*	SRR1642051_peak_18057	123	7.19358	12.3611	9.36336	98	Intron (ENST00000281282.6/84952, intron 8 of 18)	15	57375967	57550717	174751	1	84952	102063	ENSG00000128849	CGNL1	cingulin like 1
chr15	57496870	57497085	216	*	SRR1642051_peak_18060	69	4.25689	6.99997	4.57792	105	Intron (ENST00000281282.6/84952, intron 8 of 18)	15	57591904	57685364	93461	1	100820829	-94819	ENSG00000263155	MYZAP	myocardial zonula adherens protein
chr15	58232505	58232809	305	*	SRR1642051_peak_18070	86	5.66466	8.61049	6.00948	65	Intron (ENST00000558231.5/8854, intron 1 of 12)	15	58138169	58185911	47743	1	366	94336	ENSG00000103569	AQP9	aquaporin 9
chr15	58282164	58282356	193	*	SRR1642051_peak_18072	85	5.35032	8.53023	5.93092	56	Intron (ENST00000558239.5/8854, intron 2 of 3)	15	58410569	58569844	159276	1	3990	-128213	ENSG00000166035	LIPC	lipase C, hepatic type
chr15	58441866	58442219	354	*	SRR1642051_peak_18113	196	6.99806	19.6848	15.8968	156	Intron (ENST00000356113.10/3990, intron 3 of 10)	15	58410569	58569844	159276	1	3990	31297	ENSG00000166035	LIPC	lipase C, hepatic type
chr15	58467219	58467815	597	*	SRR1642051_peak_18125	165	8.28853	16.5297	13.0809	136	Intron (ENST00000356113.10/3990, intron 3 of 10)	15	57953424	58473913	520490	2	8854	6098	ENSG00000128918	ALDH1A2	aldehyde dehydrogenase 1 family member A2
chr15	59295731	59296025	295	*	SRR1642051_peak_18170	91	6.26877	9.12086	6.47476	179	Intron (ENST00000288235.9/4643, intron 1 of 27)	15	59372693	59523555	150863	1	145773	-76668	ENSG00000157470	FAM81A	family with sequence similarity 81 member A
chr15	60093870	60094034	165	*	SRR1642051_peak_18186	152	7.3325	15.2486	11.9432	78	Intron (ENST00000560503.2/ENST00000560503.2, intron 1 of 2)	15	60036130	60041899	5770	1	105370838	57740	NA	LOC105370838	uncharacterized LOC105370838
chr15	60673769	60674035	267	*	SRR1642051_peak_18210	106	6.8536	10.6557	7.84553	183	Intron (ENST00000335670.11/6095, intron 2 of 10)	15	60681564	60687248	5685	1	100996876	-7529	ENSG00000259482	RORA-AS2	RORA antisense RNA 2
chr15	61401984	61402346	363	*	SRR1642051_peak_18224	126	6.60609	12.6426	9.61447	231	Intron (ENST00000559783.2/107984782, intron 3 of 4)	15	60488284	61229302	741019	2	6095	-172682	ENSG00000069667	RORA	RAR related orphan receptor A
